Episode,Step,State,Action,Reward,Penalty,Penalty Reasons,Energy Efficiency
2755,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2756,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2757,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2758,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2759,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2760,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2761,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2762,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2763,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2764,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2765,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2766,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2767,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2768,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2769,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2770,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2771,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
2772,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2773,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2774,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2775,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2776,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2777,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2778,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2779,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2780,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
2781,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2782,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2783,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
2784,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2785,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2786,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2787,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2788,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2789,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2790,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2791,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2792,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2793,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2794,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2795,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2796,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2797,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2798,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2799,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2800,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2801,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2802,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2803,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2804,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2805,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2806,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2807,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
2808,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2809,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2810,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2811,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2812,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2813,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2814,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2815,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2816,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2817,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2818,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2819,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2820,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2821,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2822,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2823,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2824,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2825,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2826,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2827,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2828,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2829,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2830,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2831,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2832,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2833,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2834,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2835,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2836,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2837,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2838,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2839,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2840,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2841,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2842,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2843,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2844,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2845,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2846,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2847,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2848,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2849,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2850,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2851,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2852,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2853,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2854,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2855,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2856,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
2857,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2858,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2859,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2860,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2861,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2862,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2863,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2864,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2865,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2866,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
2867,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2868,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2869,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2870,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2871,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2872,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2873,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2874,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2875,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2876,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2877,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2878,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2879,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2880,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2881,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2882,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2883,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2884,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2885,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2886,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2887,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2888,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2889,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2890,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2891,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2892,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2893,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2894,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2895,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2896,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2897,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2898,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2899,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2900,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2901,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2902,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2903,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2904,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2905,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2906,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2907,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2908,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2909,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2910,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2911,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2912,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2913,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2914,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2915,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2916,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2917,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2918,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
2919,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2920,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
2921,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2922,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2923,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2924,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2925,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2926,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2927,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
2928,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2929,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2930,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
2931,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2932,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2933,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2934,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2935,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2936,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2937,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2938,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
2939,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
