Thread ID,Epoch,Step,Reward
0,172,1,[0.19286415 0.45180817]
0,173,1,[0.17078502 0.48685236]
0,174,1,[0.15488917 0.5502748 ]
0,175,1,[0.16262957 0.57347764]
0,176,1,[0.14540577 0.52142341]
0,177,1,[0.1815602  0.51769885]
0,178,1,[0.17175561 0.54252879]
0,179,1,[0.09526105 0.59071196]
0,180,1,[0.17486298 0.49792626]
0,181,1,[0.17246424 0.48482793]
0,182,1,[0.12619389 0.56842374]
0,183,1,[0.17510913 0.48973202]
0,184,1,[0.17634709 0.5002769 ]
0,185,1,[0.20526941 0.4729892 ]
0,186,1,[0.20177702 0.43389793]
0,187,1,[0.16346033 0.46213608]
0,188,1,[0.20475264 0.4780919 ]
0,189,1,[0.18714004 0.4795859 ]
0,190,1,[0.17234111 0.54804817]
0,191,1,[0.131072  0.5271501]
0,192,1,[0.0942954  0.57232068]
0,193,1,[0.18419198 0.52121733]
0,194,1,[0.14647303 0.51643994]
0,195,1,[0.17455655 0.49478139]
0,196,1,[0.08010634 0.59624284]
0,197,1,[0.16051666 0.51338322]
0,198,1,[0.12578877 0.57657288]
0,199,1,[0.11431956 0.5897014 ]
0,200,1,[0.16209785 0.5195358 ]
0,201,1,[0.22222831 0.4718387 ]
0,202,1,[0.17488528 0.49840118]
0,203,1,[0.13664343 0.53670151]
0,204,1,[0.15294074 0.48275815]
0,205,1,[0.22497487 0.47558267]
0,206,1,[0.19418858 0.48943368]
0,207,1,[0.14068241 0.5518263 ]
0,208,1,[0.17833293 0.50277446]
0,209,1,[0.11883048 0.53738046]
0,210,1,[0.15205355 0.48214602]
0,211,1,[0.09503419 0.59426515]
0,212,1,[0.25940422 0.42157426]
0,213,1,[0.14189543 0.56840587]
0,214,1,[0.16075931 0.51202025]
0,215,1,[0.20803559 0.48517484]
0,216,1,[0.21450749 0.49717274]
0,217,1,[0.11623632 0.61279869]
0,218,1,[0.14566838 0.52548175]
0,219,1,[0.1658475  0.53312522]
0,220,1,[0.17210317 0.54844152]
0,221,1,[0.24584764 0.52072425]
0,222,1,[0.1374981  0.54581621]
0,223,1,[0.22178383 0.4669468 ]
0,224,1,[0.21647174 0.45869506]
0,225,1,[0.11237599 0.58606061]
0,226,1,[0.27177531 0.40445077]
0,227,1,[0.21228483 0.44755082]
0,228,1,[0.22522715 0.43419195]
0,229,1,[0.21809426 0.5100893 ]
0,230,1,[0.20174446 0.46456537]
0,231,1,[0.18568357 0.52415602]
0,232,1,[0.12600863 0.57740419]
0,233,1,[0.25721847 0.42220569]
0,234,1,[0.16601481 0.52783038]
0,235,1,[0.25342924 0.40958141]
0,236,1,[0.16793454 0.52195523]
0,237,1,[0.19766679 0.50923893]
0,238,1,[0.16615576 0.46972444]
0,239,1,[0.16900882 0.52751972]
0,240,1,[0.08328053 0.6118422 ]
0,241,1,[0.16479003 0.52089037]
0,242,1,[0.21904468 0.46978018]
0,243,1,[0.14261855 0.57147335]
0,244,1,[0.14497125 0.51195852]
0,245,1,[0.1905435  0.48987006]
0,246,1,[0.18730207 0.46831436]
